userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
81303: (480,2.8849425315856934) (260,2.8293919563293457) (1196,2.8073318004608154) (2571,2.7987277507781982) (589,2.768075704574585) (1580,2.7548933029174805) (2858,2.7251315116882324) (2916,2.723999500274658) (1270,2.645941734313965) (2762,2.597365379333496) (1197,2.546630620956421) (2716,2.54166841506958) (1240,2.5367379188537598) (3578,2.510267972946167) (1097,2.4874320030212402) (1127,2.4589591026306152) (593,2.453030586242676) (1214,2.4510841369628906) (457,2.4202146530151367) (1200,2.4144790172576904)
79881: (2858,2.255359411239624) (608,2.2157015800476074) (260,2.161679267883301) (593,2.09747576713562) (1617,2.0733890533447266)* (1210,2.0673880577087402)* (296,2.033306121826172) (1198,2.027740478515625) (858,2.0221810340881348) (318,2.02134370803833) (527,2.0195322036743164)* (2396,2.0186243057250977)* (1270,1.9979734420776367) (2762,1.9845314025878906) (2997,1.9650397300720215) (1097,1.95039963722229) (1394,1.931896686553955) (1193,1.9311047792434692) (589,1.92299222946167) (2028,1.9155449867248535)
82286: (2858,3.27026104927063)* (1196,3.2484567165374756) (1210,3.1523613929748535) (1270,3.0020127296447754) (589,2.9880824089050293)* (1198,2.9688668251037598) (2762,2.965919017791748)* (1617,2.862579107284546)* (1580,2.849933624267578) (1265,2.8473093509674072) (527,2.8374764919281006) (356,2.830662727355957) (858,2.8295235633850098) (1,2.754406452178955)* (2716,2.739381790161133) (1214,2.7315187454223633) (541,2.7278456687927246)* (2916,2.7253448963165283)* (3578,2.6284327507019043) (1387,2.558112859725952)
83163: (260,2.8557002544403076)* (1196,2.8472230434417725)* (2858,2.8142852783203125) (480,2.799129009246826) (589,2.7276580333709717)* (1580,2.665174961090088)* (2628,2.6358954906463623) (110,2.596264362335205) (2028,2.59563946723938) (608,2.5428924560546875) (356,2.521425485610962)* (1240,2.512357711791992)* (1265,2.464092254638672) (296,2.4598701000213623) (1214,2.4514241218566895) (3578,2.447662830352783) (2396,2.4404709339141846) (1200,2.386791706085205) (527,2.3742544651031494) (1127,2.3738837242126465)
83213: (1196,2.873943328857422)* (260,2.863485336303711) (1210,2.8011324405670166) (608,2.6958510875701904) (480,2.691136360168457) (1270,2.6618809700012207) (589,2.6601881980895996) (593,2.6458709239959717) (2762,2.6279988288879395) (1198,2.6233835220336914) (1197,2.6117844581604004) (2028,2.5737175941467285) (1097,2.555363655090332) (1580,2.5494184494018555) (1265,2.5121614933013916) (356,2.5098564624786377) (2628,2.4876017570495605) (858,2.487253427505493) (318,2.482919692993164) (2916,2.4443037509918213)
83080: (260,3.3161678314208984)* (1210,3.225477457046509)* (608,3.2076220512390137)* (1198,3.061504364013672)* (480,3.0524868965148926) (2762,3.0444626808166504) (589,3.043704032897949) (2571,3.026841640472412) (1617,2.9843552112579346)* (2028,2.9677748680114746)* (527,2.9543566703796387)* (318,2.9447286128997803)* (858,2.937807559967041)* (356,2.900381088256836) (1580,2.8858284950256348) (2997,2.8786535263061523)* (541,2.832551956176758) (1,2.820392608642578) (2628,2.793611526489258) (1214,2.791459560394287)
82809: (1210,3.681608200073242)* (1196,3.676215410232544)* (480,3.6724400520324707)* (1198,3.318793773651123)* (2716,3.273582696914673)* (1,3.1922364234924316)* (1200,3.112729549407959) (318,3.0015926361083984)* (1291,2.9980711936950684) (1610,2.991276502609253) (1617,2.9879379272460938) (2997,2.970391273498535)* (648,2.9701926708221436)* (2000,2.95804500579834) (2174,2.87827205657959)* (592,2.8706471920013428)* (3114,2.816624641418457)* (733,2.8146820068359375)* (1374,2.8140869140625) (2791,2.809309959411621)*
79397: (1210,1.9359928369522095) (260,1.930492639541626) (1196,1.9163851737976074) (2571,1.8991053104400635) (589,1.8826911449432373) (2628,1.870091438293457) (1580,1.8694283962249756) (2916,1.8422157764434814) (1270,1.8089773654937744) (110,1.7773715257644653) (2762,1.7757545709609985) (2028,1.7692722082138062) (1197,1.7446403503417969) (2716,1.733033537864685) (1240,1.7266600131988525) (1198,1.7202750444412231) (356,1.7115851640701294) (1097,1.7002322673797607) (593,1.687786340713501) (1,1.6751148700714111)
85370: (480,2.923410415649414) (2571,2.8151888847351074) (2916,2.799870491027832) (260,2.77797794342041)* (589,2.7723288536071777) (2858,2.6207470893859863) (1270,2.6042556762695312) (110,2.592667579650879) (2716,2.551651954650879) (3578,2.5429959297180176) (1240,2.532334089279175) (356,2.4632022380828857) (377,2.440150260925293)* (1198,2.4348199367523193) (2699,2.4339725971221924) (1097,2.4241790771484375) (1,2.4197158813476562) (1200,2.4139134883880615) (733,2.4129130840301514) (1610,2.380635976791382)
85358: (2858,3.7133560180664062) (2571,3.598738670349121)* (2762,3.45450496673584)* (2028,3.4103612899780273) (593,3.372398853302002) (2716,3.286940336227417) (1265,3.241438865661621) (296,3.2369847297668457) (3578,3.2022366523742676) (527,3.1388192176818848) (1127,3.1127591133117676)* (1617,3.112391948699951) (2987,3.090118885040283) (2997,3.0728046894073486) (541,3.0071120262145996)* (50,2.996959686279297) (2000,2.9686925411224365)* (1036,2.941906690597534)* (1387,2.937008857727051)* (2797,2.931795120239258)
81723: (260,2.994175672531128)* (608,2.988520622253418)* (1210,2.886594295501709) (1198,2.7882137298583984) (2762,2.7514774799346924)* (2396,2.748889684677124) (527,2.7360191345214844)* (858,2.7349534034729004)* (589,2.705751419067383)* (1097,2.693666458129883)* (480,2.6874382495880127) (1265,2.6871654987335205) (2571,2.677807092666626)* (2997,2.666186809539795) (356,2.61857008934021)* (1394,2.582852840423584) (1,2.5383105278015137) (924,2.519394874572754)* (1240,2.5188417434692383) (1214,2.505478858947754)
82567: (1196,2.2497668266296387) (260,2.219862937927246)* (593,2.1645874977111816) (1617,2.153303384780884)* (1210,2.1111350059509277) (296,2.0999059677124023) (318,2.0944948196411133)* (1198,2.0884933471679688) (2396,2.0817675590515137) (1270,2.0441722869873047) (1197,2.0393190383911133) (2997,2.0315418243408203) (2762,2.0275285243988037) (541,2.01802134513855) (1394,2.014727830886841) (1265,2.012401580810547) (1097,2.000833511352539)* (50,1.9748811721801758) (1259,1.9593796730041504) (2028,1.9530508518218994)
85296: (260,3.0850956439971924) (1196,3.080254077911377) (1210,3.059915065765381) (480,3.0199520587921143) (589,2.9444141387939453) (1270,2.88314151763916) (1197,2.805781841278076) (110,2.8047919273376465)* (2916,2.7997074127197266) (1198,2.7914743423461914) (1097,2.740544319152832) (356,2.7264513969421387) (1240,2.7120158672332764) (2716,2.705894708633423) (1265,2.669100761413574) (1,2.6610288619995117)* (1214,2.6464922428131104)* (2396,2.645986318588257) (457,2.59456729888916)* (1200,2.5777721405029297)
81617: (260,3.3078789710998535)* (1196,3.2858312129974365) (2571,3.253298759460449) (2628,3.198695182800293)* (1580,3.1969375610351562)* (2916,3.1537814140319824)* (2028,3.0232009887695312) (1197,2.982914447784424) (1240,2.9567625522613525) (1198,2.9478819370269775) (356,2.9234161376953125) (593,2.8838648796081543) (1,2.862377166748047) (1214,2.862135887145996) (780,2.845607042312622) (457,2.820324659347534) (1200,2.813149929046631) (1265,2.801082134246826) (608,2.7973458766937256) (377,2.7748475074768066)
85354: (1210,2.456515312194824) (589,2.4215831756591797)* (260,2.4134182929992676)* (780,2.2628893852233887)* (1270,2.262728691101074) (2858,2.2594692707061768) (2716,2.231654644012451)* (3578,2.227015256881714) (2762,2.207387685775757) (2699,2.170602321624756)* (1197,2.1526479721069336)* (377,2.14285945892334) (648,2.111293315887451)* (1,2.105513095855713) (1527,2.097641944885254)* (1097,2.096332311630249) (2355,2.0682711601257324) (3175,2.0147933959960938) (593,2.0129566192626953) (2710,2.0026731491088867)
81299: (608,2.5125370025634766) (1196,2.4920272827148438) (260,2.4636998176574707) (593,2.3824386596679688) (1210,2.3604679107666016) (296,2.3088126182556152) (1198,2.3084142208099365) (858,2.293789863586426) (318,2.2928106784820557)* (2396,2.2917561531066895) (527,2.291378974914551) (2762,2.260733127593994) (1265,2.225813388824463)* (1097,2.2208895683288574) (541,2.207388401031494) (589,2.1979024410247803) (480,2.168107271194458) (34,2.1535611152648926) (110,2.1510250568389893) (356,2.1476821899414062)
80948: (260,2.9940290451049805) (2628,2.98690128326416) (2858,2.8555736541748047)* (1270,2.8025734424591064) (2762,2.746293067932129) (2716,2.718639373779297) (3578,2.696547031402588)* (1197,2.6876463890075684) (780,2.679682493209839)* (1127,2.647965431213379) (1198,2.6417694091796875) (1097,2.623049020767212) (1214,2.6064388751983643) (457,2.580366611480713)* (593,2.5624308586120605) (1265,2.5039846897125244)* (2355,2.500671863555908) (2987,2.4870171546936035) (608,2.4397189617156982) (296,2.4388210773468018)*
84850: (2858,3.0264551639556885)* (1196,3.0079150199890137) (260,2.9903311729431152) (1210,2.9207072257995605) (480,2.7914881706237793) (1270,2.778820514678955) (589,2.7683916091918945) (2571,2.7602081298828125) (2762,2.7472596168518066) (1197,2.7305331230163574) (2028,2.6847968101501465) (1097,2.6719882488250732) (110,2.6665141582489014) (2396,2.6575124263763428)* (1617,2.6443169116973877) (1265,2.6330983638763428) (527,2.6238718032836914) (356,2.6207239627838135) (858,2.614320755004883) (2628,2.5728511810302734)
84681: (1244,0.45796358585357666) (1252,0.4554504156112671) (1247,0.45048582553863525) (1094,0.4388344883918762) (904,0.4365045428276062) (923,0.4331776201725006) (913,0.4329379200935364) (1294,0.43171456456184387) (1952,0.4314901530742645) (2289,0.43101316690444946) (1084,0.4292028248310089) (903,0.4261978566646576) (3504,0.4257032573223114) (1207,0.4249113202095032) (1267,0.4229605793952942) (1179,0.42223531007766724) (898,0.4208962321281433) (910,0.41797730326652527) (1204,0.41487330198287964) (912,0.41471439599990845)
82561: (608,1.505194902420044) (1196,1.418067216873169) (1617,1.4073941707611084) (260,1.3965699672698975) (593,1.3917378187179565) (858,1.3642265796661377) (318,1.3595645427703857) (1193,1.3583343029022217) (527,1.3563240766525269) (296,1.351334810256958) (1230,1.3423491716384888)* (2396,1.337700605392456) (912,1.3344110250473022) (1394,1.3306639194488525) (1198,1.3266489505767822) (2997,1.3135433197021484) (1304,1.3130682706832886) (1252,1.3111436367034912) (541,1.3104894161224365) (1094,1.30989670753479)
84449: (2571,3.7959160804748535)* (1270,3.751481294631958)* (593,3.67073655128479)* (1197,3.667180299758911) (2028,3.6378839015960693)* (2916,3.5348708629608154) (1265,3.511409282684326) (2396,3.508869171142578) (1240,3.499481201171875)* (2716,3.4709928035736084) (1,3.4508423805236816)* (318,3.4249372482299805) (3578,3.358187675476074) (1259,3.2998697757720947)* (2987,3.2932991981506348) (50,3.280454635620117)* (1127,3.2515363693237305)* (924,3.1614913940429688) (34,3.158740997314453) (377,3.155770778656006)
82693: (2858,2.3990468978881836) (260,2.2547826766967773)* (593,2.2427351474761963) (527,2.184659004211426) (1193,2.1663875579833984)* (1394,2.1329283714294434)* (1210,2.121401309967041) (2997,2.116637706756592) (1230,2.107619285583496)* (1304,2.0909252166748047) (34,2.0707480907440186) (1265,2.067850112915039) (2762,2.055250644683838) (1252,2.0519747734069824)* (2028,1.969543695449829) (589,1.9406988620758057) (923,1.927183985710144)* (110,1.9246063232421875) (590,1.918445110321045) (2289,1.9067341089248657)
82548: (1196,2.6770710945129395)* (260,2.666524887084961) (1210,2.6051816940307617) (480,2.496755599975586) (593,2.478017807006836) (589,2.4739136695861816) (2762,2.4519195556640625) (1198,2.4504311084747314) (1197,2.4380738735198975) (2028,2.398738145828247) (296,2.390023708343506) (2396,2.3700056076049805) (1617,2.357419013977051) (1265,2.3500263690948486) (527,2.3347396850585938) (318,2.3316490650177) (2628,2.303100109100342) (1240,2.292464256286621) (2997,2.284181594848633)* (1,2.278536319732666)
84819: (2858,3.2740039825439453) (480,3.133441925048828)* (589,3.0804085731506348)* (2571,3.080327033996582)* (608,3.018376350402832) (2762,3.0092296600341797) (593,2.9914143085479736) (1580,2.974301338195801)* (2028,2.957817792892456) (2628,2.9186365604400635)* (1097,2.9180781841278076) (356,2.880723476409912) (296,2.877964496612549) (2396,2.8552517890930176)* (1,2.807429790496826) (1617,2.8044257164001465) (527,2.8030004501342773) (1214,2.792175769805908) (318,2.7897701263427734) (2997,2.7407493591308594)
80693: (1196,2.5811445713043213) (2858,2.5601918697357178) (1210,2.5508031845092773) (480,2.501638174057007) (2571,2.4516987800598145) (589,2.4461731910705566) (1270,2.407787322998047) (1580,2.3781955242156982) (2762,2.372262954711914) (1197,2.3464739322662354) (2628,2.3436193466186523) (1198,2.341289520263672) (2028,2.3386969566345215) (608,2.3365278244018555) (110,2.3352975845336914) (593,2.3336844444274902) (2916,2.3085289001464844) (1097,2.291973114013672) (356,2.273353338241577) (1240,2.256700038909912)
82666: (608,1.5866718292236328) (1230,1.5541682243347168) (1252,1.5150134563446045) (2858,1.5120320320129395) (1247,1.4951235055923462) (912,1.4925999641418457) (1094,1.492462396621704) (1617,1.4832584857940674) (1193,1.4787933826446533) (1225,1.4624252319335938) (1294,1.4610978364944458) (1304,1.4415830373764038)* (913,1.439403772354126) (923,1.4344749450683594) (904,1.4288864135742188) (593,1.4244401454925537) (1394,1.422010898590088) (908,1.4219586849212646) (318,1.4174141883850098) (750,1.412796974182129)
79715: (1210,3.1214611530303955) (260,3.1193675994873047) (1196,3.1002674102783203) (2628,2.9918813705444336) (1270,2.9187469482421875) (1197,2.8188672065734863) (1198,2.788511037826538)* (2716,2.7844386100769043) (1240,2.7796316146850586) (1097,2.7526211738586426) (1214,2.694611072540283) (1127,2.6730077266693115) (1200,2.6459858417510986) (296,2.6199440956115723)* (2987,2.583479404449463) (1291,2.5462918281555176) (2355,2.5387678146362305) (2000,2.5181422233581543) (858,2.497910976409912) (3175,2.473850727081299)
82438: (1210,3.2749643325805664)* (589,3.1232175827026367) (593,3.0387895107269287)* (1198,3.0336384773254395)* (1197,3.0302884578704834) (1580,3.0133938789367676) (2028,3.000892400741577) (1097,2.963282823562622) (296,2.924797296524048) (356,2.921778678894043) (2916,2.90584659576416) (2396,2.90327525138855) (1265,2.9023666381835938) (1240,2.885223150253296) (2716,2.862924098968506) (527,2.853865623474121) (1,2.847815990447998) (858,2.836423635482788) (1214,2.8309314250946045) (2997,2.788473129272461)
84076: (1196,3.3091540336608887)* (260,3.2901225090026855) (1210,3.208843231201172)* (593,3.069650650024414) (1270,3.0603878498077393)* (589,3.04079008102417) (2571,3.0275909900665283) (2762,3.0263428688049316)* (1197,3.011186122894287) (296,2.9625864028930664) (1097,2.9460692405700684)* (110,2.9333155155181885) (527,2.9041836261749268) (858,2.8976736068725586) (2997,2.8372154235839844) (1240,2.817495822906494) (2628,2.8151259422302246) (541,2.7927615642547607) (2716,2.7911977767944336)* (1214,2.781512975692749)
80444: (1210,3.513134717941284) (260,3.4994139671325684) (2571,3.4506256580352783)* (589,3.4157862663269043) (1580,3.3938188552856445)* (1270,3.2734103202819824) (110,3.2237744331359863) (2762,3.2168781757354736) (1197,3.1565566062927246) (2716,3.1379823684692383) (1198,3.117302417755127)* (3578,3.0969579219818115)* (1097,3.0819363594055176) (593,3.049074172973633)* (1214,3.0312082767486572) (1127,3.029418468475342) (780,3.027463674545288)* (1200,2.982637882232666) (2987,2.8996682167053223) (1610,2.893983840942383)
85292: (608,1.7967833280563354) (2858,1.7955050468444824) (1196,1.7176530361175537) (260,1.6962131261825562) (1617,1.6834571361541748) (593,1.6774349212646484) (858,1.635424256324768)* (318,1.6307477951049805) (527,1.6276623010635376) (296,1.6269795894622803) (2396,1.612401008605957) (1198,1.6047289371490479) (1394,1.5827069282531738) (2997,1.5791285037994385) (541,1.570173740386963) (912,1.569629192352295) (1197,1.5588101148605347) (1270,1.5572013854980469) (1225,1.5567781925201416) (1304,1.550392508506775)
81611: (1196,3.0633554458618164)* (2858,3.025728225708008) (2571,2.947925567626953) (1580,2.87235689163208) (2028,2.7929229736328125) (1198,2.772500991821289)* (608,2.729020595550537) (1,2.648603916168213) (1265,2.6481807231903076) (296,2.6407628059387207) (3578,2.635509967803955) (2396,2.6207101345062256) (457,2.585052967071533)* (1200,2.569288730621338) (858,2.5406155586242676) (318,2.536135673522949) (1617,2.53269100189209) (780,2.5110087394714355) (2997,2.502577066421509) (377,2.490328788757324)
80804: (2858,3.503906488418579)* (1198,3.16237473487854) (1270,3.155123233795166) (2762,3.125488758087158)* (589,3.086038112640381)* (2571,3.058548927307129) (1097,3.0569963455200195) (1265,3.0445783138275146)* (356,2.9739151000976562) (541,2.973339080810547) (1259,2.9227895736694336)* (1394,2.9049978256225586)* (924,2.8428139686584473)* (2716,2.828798770904541) (919,2.7967638969421387) (2628,2.7837626934051514) (2987,2.7628719806671143) (457,2.7472519874572754)* (2916,2.7327775955200195)* (2791,2.7302584648132324)
84799: (1196,2.8614163398742676)* (1210,2.755570411682129) (593,2.6830692291259766)* (1270,2.6393489837646484) (1198,2.631817102432251)* (1197,2.605921983718872) (480,2.5991411209106445)* (2396,2.57332706451416)* (1097,2.551210880279541)* (858,2.549644708633423)* (2028,2.544438362121582) (1265,2.532194137573242) (110,2.518691301345825) (356,2.4919071197509766)* (1259,2.421931505203247) (1394,2.385664701461792) (2716,2.3856611251831055) (34,2.379293918609619)* (924,2.348895311355591) (2987,2.3200643062591553)
84834: (480,2.952220916748047) (1210,2.9346537590026855)* (2571,2.869946002960205)* (1580,2.8147459030151367) (2916,2.7698216438293457) (110,2.6928038597106934) (1197,2.649038314819336) (1198,2.6209285259246826)* (356,2.5922513008117676) (593,2.5735397338867188) (1,2.5358991622924805) (1214,2.5331382751464844) (608,2.5111122131347656) (1265,2.495364189147949) (780,2.4944472312927246) (457,2.494018316268921) (1200,2.485320806503296) (296,2.46209979057312) (2396,2.4451510906219482) (377,2.443258285522461)
