userId: recommendations in (itemId, ranking score) pairs, * means the item is hit.
81303: (480,2.7587850093841553) (2571,2.704293727874756) (260,2.6914567947387695) (589,2.681854248046875) (1196,2.6773288249969482) (2858,2.655289888381958) (2916,2.645723342895508) (1580,2.6338887214660645) (1270,2.5539801120758057) (2762,2.5181007385253906) (1197,2.4813919067382812) (2716,2.4765515327453613) (3578,2.451266050338745) (593,2.4204559326171875) (1265,2.4096245765686035) (1240,2.4058146476745605) (1097,2.383277416229248) (457,2.3805959224700928) (377,2.353505849838257) (2396,2.3477606773376465)
80950: (1196,2.388974905014038) (2858,2.385150194168091)* (260,2.3766837120056152) (480,2.306962013244629) (1210,2.3037824630737305) (589,2.288266658782959) (1270,2.2468645572662354) (2028,2.2060558795928955) (593,2.198884963989258) (1197,2.1953346729278564) (110,2.190643787384033) (1580,2.1840271949768066) (2628,2.170166492462158) (2916,2.1665475368499756) (1198,2.1662116050720215) (608,2.164900779724121) (1265,2.127718925476074) (1097,2.125821828842163) (2396,2.1254563331604004) (2716,2.103205680847168)
82508: (2858,3.01326322555542)* (1196,3.0121331214904785)* (1210,2.831037998199463)* (1198,2.748849630355835)* (480,2.7298011779785156) (2028,2.686765670776367) (1097,2.6701598167419434)* (2762,2.6664834022521973) (296,2.661813259124756) (110,2.6523962020874023) (527,2.6392502784729004)* (858,2.61708402633667) (318,2.612253427505493)* (1240,2.5743796825408936)* (541,2.559842109680176) (1580,2.555967330932617) (356,2.547024726867676) (1214,2.5408225059509277) (2628,2.515343427658081) (2916,2.511204719543457)
81615: (1196,2.3273205757141113) (260,2.3133621215820312) (1210,2.2397773265838623) (480,2.233973503112793) (589,2.2175087928771973) (2571,2.2070915699005127) (593,2.1425139904022217) (1197,2.1400694847106934) (2028,2.137831211090088) (110,2.1236720085144043) (2762,2.1176090240478516) (608,2.115607738494873) (1198,2.1124701499938965) (1580,2.1124606132507324) (2916,2.0973472595214844) (2628,2.0970845222473145) (1097,2.07106351852417) (1265,2.0700747966766357) (2396,2.0678625106811523) (2716,2.0407702922821045)
82845: (1196,2.7873024940490723) (2858,2.773139476776123) (2571,2.727512836456299) (1210,2.720235586166382) (1270,2.6390438079833984) (1580,2.630558490753174) (2628,2.625164031982422) (2028,2.609044313430786) (110,2.598832607269287) (1197,2.5735886096954346) (1198,2.5174872875213623) (2716,2.5087552070617676) (1265,2.4968764781951904) (1097,2.4844484329223633) (1240,2.4725522994995117) (2396,2.467385768890381) (3578,2.455672264099121) (296,2.4326186180114746) (1214,2.3697144985198975) (780,2.364689588546753)
84841: (2858,2.135586738586426) (608,2.0966882705688477) (260,2.072450637817383) (593,2.0077884197235107) (1617,1.9637129306793213)* (1198,1.95859956741333)* (1270,1.9465858936309814)* (1210,1.9443533420562744) (2396,1.9228589534759521) (1197,1.9193320274353027) (527,1.9169116020202637) (541,1.9050183296203613) (296,1.9004745483398438) (318,1.8919925689697266) (1097,1.8821340799331665) (589,1.8510149717330933) (1394,1.8432283401489258) (924,1.8309680223464966) (2028,1.8301379680633545) (2762,1.8218309879302979)
84796: (2858,3.2239222526550293) (2571,3.211369037628174)* (2916,3.112212657928467) (2628,3.1103153228759766)* (1270,3.0786778926849365) (1197,2.996908664703369) (593,2.9505228996276855) (2716,2.9478564262390137)* (356,2.9175915718078613) (1265,2.9071249961853027) (3578,2.8946938514709473) (1240,2.889113187789917)* (1097,2.8871142864227295) (1,2.8724379539489746) (608,2.843655824661255) (457,2.8376991748809814) (296,2.8166615962982178) (1127,2.7797608375549316)* (1214,2.7555155754089355) (527,2.704665184020996)
82175: (1196,2.830580711364746) (260,2.8088831901550293) (1210,2.7131266593933105) (480,2.695378065109253) (589,2.6821341514587402) (2571,2.668724775314331) (1270,2.654294490814209) (593,2.611647367477417) (1197,2.5957231521606445) (2028,2.592773675918579) (110,2.572053909301758) (1198,2.5706992149353027) (2762,2.566741466522217) (1580,2.544072151184082) (2628,2.523867130279541) (2396,2.521743059158325) (2916,2.5200366973876953) (1097,2.516861915588379) (1265,2.5129144191741943) (296,2.488609790802002)*
83736: (1196,2.8560590744018555) (260,2.838481903076172) (480,2.741626739501953) (589,2.7214512825012207) (2571,2.7087249755859375) (1270,2.6854240894317627) (593,2.6257176399230957)* (1197,2.6236393451690674) (2028,2.6235597133636475) (110,2.6044564247131348) (2762,2.597259998321533) (608,2.593153715133667) (1580,2.591869354248047)* (1198,2.590141773223877) (2628,2.5743937492370605) (2916,2.5740787982940674) (1097,2.5406153202056885) (1265,2.540222644805908) (2396,2.5346477031707764) (2716,2.503296375274658)
80801: (480,2.0425760746002197) (260,2.0167322158813477) (1196,2.011584520339966) (2571,2.0071887969970703) (2858,1.9981844425201416) (589,1.9954833984375) (1210,1.9813156127929688) (2916,1.9520454406738281) (1580,1.9461455345153809) (1270,1.9121975898742676) (2762,1.8800979852676392) (1197,1.8613369464874268) (2716,1.8400816917419434) (593,1.825446605682373) (356,1.8190760612487793)* (3578,1.8141684532165527) (1198,1.8078083992004395) (1265,1.8064132928848267) (1240,1.7976373434066772) (1097,1.790509581565857)
82170: (1196,3.065699815750122) (260,3.035297155380249) (1210,2.92025089263916) (1270,2.8647994995117188) (2571,2.8459300994873047) (593,2.8356685638427734) (608,2.8349931240081787) (1197,2.804946184158325) (1198,2.789393663406372) (2028,2.7820684909820557) (2762,2.7561564445495605) (1097,2.7244391441345215) (1265,2.712951183319092) (1580,2.702880620956421) (296,2.6990506649017334) (2628,2.672269821166992) (2916,2.668926239013672) (1240,2.6568384170532227) (356,2.6463112831115723) (1617,2.640669345855713)
85013: (1196,3.096895694732666) (2858,3.092606544494629)* (260,3.065539836883545) (480,2.911266326904297) (589,2.9076218605041504) (1270,2.8923168182373047) (2571,2.8878815174102783)* (1198,2.8096957206726074) (2396,2.7545831203460693) (1097,2.7465968132019043) (1580,2.7417047023773193) (1265,2.7384066581726074) (2628,2.7149271965026855) (2916,2.711437225341797) (1240,2.6835880279541016) (356,2.6749267578125) (527,2.671205997467041) (2716,2.6664657592773438) (1617,2.65065860748291)* (318,2.6474175453186035)
79444: (1230,1.797234058380127) (608,1.7812464237213135) (1247,1.715814232826233) (1304,1.6856729984283447) (1196,1.6803168058395386) (750,1.6681286096572876) (1193,1.6646254062652588) (913,1.6627919673919678)* (858,1.6568870544433594)* (1225,1.6563389301300049) (111,1.6400673389434814)* (541,1.6377699375152588) (1394,1.6180462837219238) (1094,1.6069116592407227) (924,1.5885024070739746) (903,1.5865859985351562) (1207,1.584523320198059) (1276,1.5748350620269775) (527,1.573595404624939) (1136,1.56828773021698)
83460: (1196,2.2984914779663086) (2858,2.2855184078216553) (480,2.2276535034179688) (1210,2.2223076820373535) (589,2.204388380050659) (2571,2.1979382038116455) (1270,2.1648170948028564) (2028,2.1194491386413574) (1197,2.113668441772461) (1580,2.109485387802124) (110,2.1079421043395996) (593,2.107813835144043) (2762,2.0999197959899902) (2916,2.0985543727874756) (2628,2.097287654876709) (1198,2.0803675651550293) (608,2.0714871883392334) (1265,2.045538902282715) (2396,2.0344197750091553) (2716,2.0294477939605713)
82828: (2858,2.517488956451416) (593,2.3622689247131348)* (1210,2.3131532669067383)* (2396,2.264435291290283)* (527,2.248316764831543)* (296,2.2382967472076416) (589,2.218231439590454) (2571,2.163741111755371)* (480,2.1611175537109375) (110,2.145418167114258) (924,2.13098406791687)* (1259,2.119546413421631) (1214,2.1154837608337402)* (34,2.1066083908081055) (1136,2.1030378341674805) (1221,2.1007726192474365)* (919,2.0701417922973633)* (912,2.0561423301696777)* (1304,2.046539545059204) (1,2.0449512004852295)
85232: (260,3.03013277053833) (1210,2.9221084117889404) (480,2.8876795768737793) (589,2.882169246673584)* (1270,2.8622913360595703) (593,2.822783946990967)* (1197,2.800807237625122) (1198,2.779934883117676) (110,2.764145612716675) (1580,2.7234625816345215)* (1097,2.7192270755767822) (1265,2.7121520042419434) (296,2.690298557281494) (1240,2.658689022064209) (356,2.6543593406677246) (2716,2.646613597869873) (527,2.6392407417297363) (318,2.6170620918273926) (1,2.616569757461548) (1214,2.5877161026000977)
81097: (1196,1.6482609510421753) (608,1.6169652938842773) (260,1.6088242530822754) (593,1.5571136474609375) (1198,1.518770694732666) (1617,1.5165611505508423) (1210,1.5133777856826782) (1270,1.5122935771942139) (858,1.496301293373108) (2396,1.4948278665542603) (1197,1.4901591539382935) (527,1.4831329584121704) (296,1.4771796464920044) (318,1.4653716087341309) (541,1.4652440547943115) (1097,1.460690975189209) (1265,1.4341351985931396) (2028,1.432603120803833) (2997,1.431433081626892) (2762,1.4223685264587402)
80026: (2858,3.4410505294799805) (608,3.2574214935302734) (1270,3.1853089332580566)* (1198,3.141146183013916)* (1197,3.126042366027832)* (480,3.093280792236328) (2571,3.0801053047180176)* (2396,3.0762548446655273)* (1617,3.0401954650878906) (296,3.0395569801330566) (2762,3.031742572784424) (527,3.022334575653076)* (858,3.0020751953125) (318,2.9894700050354004) (2997,2.9348840713500977) (1214,2.897886276245117)* (356,2.8946499824523926) (1580,2.8908276557922363) (50,2.866960287094116) (2716,2.863460063934326)
85094: (1196,2.867013931274414)* (2858,2.8420772552490234)* (110,2.7021279335021973)* (2762,2.6742382049560547)* (1197,2.6545801162719727)* (593,2.606304168701172)* (3578,2.575695514678955) (1,2.549509048461914)* (1610,2.443742513656616)* (2987,2.3941235542297363)* (1200,2.3798820972442627)* (2997,2.3723220825195312) (3175,2.3361873626708984) (733,2.3306589126586914) (1259,2.2935729026794434)* (2174,2.290778636932373) (592,2.2879838943481445)* (2699,2.2829794883728027) (2797,2.2810914516448975) (1923,2.2752127647399902)
85372: (480,2.1214346885681152) (2916,2.070960283279419) (589,2.0224781036376953) (1210,1.9782012701034546) (260,1.9714126586914062) (1196,1.940838098526001)* (780,1.9158267974853516) (110,1.9132080078125) (2858,1.906585693359375) (2028,1.8953477144241333) (3578,1.8897385597229004) (1270,1.8770383596420288) (1573,1.8592606782913208) (733,1.8552119731903076) (2699,1.8486493825912476) (377,1.8476861715316772) (1197,1.8152143955230713) (648,1.8056615591049194) (1127,1.8040685653686523) (1,1.7999930381774902)*
80023: (480,3.3242554664611816)* (2571,3.250648260116577)* (2916,3.2001538276672363) (1196,3.1844942569732666)* (2028,3.049579381942749)* (1197,2.9581987857818604)* (356,2.9265286922454834)* (780,2.9203877449035645) (377,2.8503451347351074)* (1127,2.8277454376220703) (2396,2.784320592880249) (648,2.779743194580078) (2355,2.7770516872406006)* (733,2.7558295726776123) (296,2.74129581451416)* (2987,2.6833572387695312) (3175,2.675417900085449) (2000,2.6618540287017822)* (1527,2.648759603500366) (1923,2.6215503215789795)*
81704: (480,2.072756052017212) (2571,2.0273756980895996) (589,2.006105899810791) (260,2.001870632171631) (2916,1.994102120399475) (2628,1.9918078184127808) (1196,1.9873952865600586) (1580,1.9822449684143066) (1210,1.9817297458648682) (2858,1.9700536727905273) (110,1.905991792678833) (2028,1.9028362035751343) (1270,1.8984923362731934) (2762,1.8806979656219482) (2716,1.854332447052002) (3578,1.844608187675476) (1197,1.8432505130767822) (780,1.8229389190673828) (356,1.8228721618652344) (1,1.792747139930725)
82337: (1196,3.218747615814209) (260,3.1381993293762207) (1198,2.9597456455230713) (1210,2.940542697906494)* (2396,2.8990728855133057)* (527,2.896714448928833) (541,2.8835606575012207) (296,2.8672966957092285) (1097,2.840461254119873)* (1394,2.788336753845215)* (1265,2.784787654876709) (1136,2.7335643768310547)* (912,2.7260093688964844) (2571,2.711052894592285) (110,2.7045464515686035) (480,2.70327091217041) (1214,2.7031712532043457)* (1304,2.702106475830078)* (1240,2.6707754135131836)* (1225,2.6633195877075195)
84186: (1196,2.3063058853149414) (2858,2.3012990951538086)* (260,2.2854998111724854) (1210,2.201737880706787) (480,2.1719112396240234) (589,2.1684279441833496) (1270,2.1579699516296387) (2571,2.1523544788360596) (593,2.130643844604492) (608,2.1234054565429688) (1197,2.1115241050720215) (2028,2.099492311477661) (1198,2.0951168537139893) (2396,2.054600954055786) (1097,2.048365592956543) (1580,2.0478010177612305) (1265,2.0423927307128906) (296,2.0277485847473145) (2916,2.02512788772583) (1240,2.001570701599121)
83133: (2858,2.347942352294922)* (1196,2.338003396987915) (608,2.3130273818969727) (260,2.277445077896118) (858,2.1402978897094727) (1210,2.1327333450317383) (2396,2.1138052940368652) (527,2.11287784576416) (1197,2.1071791648864746) (541,2.101958751678467) (296,2.089608669281006) (1097,2.0672364234924316) (1394,2.0364274978637695) (1193,2.0296518802642822) (589,2.024210214614868) (924,2.022775411605835) (1221,2.007241725921631) (2028,2.0042166709899902) (1136,1.9971100091934204) (912,1.9970180988311768)
82067: (1196,2.4719748497009277) (260,2.4620254039764404) (2858,2.4571080207824707) (1210,2.3937745094299316) (589,2.380369186401367) (2571,2.3766398429870605) (1270,2.3299319744110107) (1580,2.283005714416504) (1197,2.274716854095459) (2916,2.274261236190796) (2762,2.263568639755249) (593,2.262970209121704)* (1198,2.234259605407715) (608,2.217946767807007) (1265,2.2014708518981934) (2716,2.1910314559936523) (2396,2.1863112449645996) (356,2.1818594932556152) (1240,2.175208568572998) (296,2.1569628715515137)
82586: (480,2.6157565116882324) (2571,2.562896728515625) (260,2.5576887130737305) (589,2.544149398803711) (1196,2.5428473949432373) (1210,2.521402359008789) (2916,2.507857322692871) (2628,2.505352258682251) (1580,2.499058246612549) (1270,2.4268922805786133) (110,2.4199841022491455) (2762,2.39098858833313) (1197,2.3586835861206055) (2716,2.350839614868164) (3578,2.3247790336608887) (356,2.3176026344299316)* (1265,2.290235996246338) (1240,2.2857730388641357) (780,2.2836461067199707) (1198,2.2829501628875732)
82166: (1196,2.113705635070801) (260,2.110952854156494)* (2858,2.1060972213745117) (480,2.0927209854125977) (2571,2.0618672370910645) (1210,2.0603766441345215) (589,2.0582804679870605) (1270,1.997734785079956) (1580,1.9868143796920776) (2628,1.9812575578689575) (2916,1.9804996252059937) (2028,1.9747004508972168) (110,1.965570092201233) (2762,1.9517254829406738) (1197,1.9485394954681396) (593,1.9317973852157593) (1198,1.9083188772201538) (2716,1.8954153060913086) (1265,1.888868808746338) (356,1.8830280303955078)
81479: (1196,2.685840129852295)* (2858,2.6759302616119385) (260,2.6606199741363525)* (1270,2.5132501125335693)* (593,2.4790029525756836) (608,2.4742302894592285) (1197,2.458155393600464) (1198,2.4414639472961426) (2028,2.4368350505828857) (2762,2.4155192375183105) (110,2.4148099422454834) (2396,2.388148307800293) (1097,2.3864402770996094) (1265,2.3760030269622803) (1580,2.374824047088623) (296,2.358224868774414) (2628,2.3503761291503906) (2916,2.3493854999542236) (356,2.3189432621002197) (527,2.316300868988037)
83673: (2858,1.6516939401626587)* (1196,1.6370381116867065) (593,1.559661865234375) (1617,1.5509841442108154) (858,1.5300941467285156) (1198,1.5133053064346313) (541,1.5045065879821777) (2396,1.491884708404541) (1270,1.4867522716522217) (1210,1.4758398532867432) (912,1.4750454425811768) (1197,1.470333218574524) (1394,1.4663851261138916) (1221,1.455235242843628) (1230,1.452754020690918) (1304,1.4518847465515137) (924,1.4506455659866333) (1294,1.448728084564209) (1097,1.4467380046844482) (1136,1.4371349811553955)
81911: (1196,3.373617172241211) (2858,3.362370729446411)* (480,3.2349188327789307) (589,3.2115633487701416) (2571,3.19832181930542) (1270,3.1675047874450684)* (593,3.1011548042297363) (110,3.075040817260742) (2628,3.0372767448425293) (2916,3.034579277038574) (1097,2.997785806655884) (1265,2.997133255004883)* (296,2.953835964202881) (356,2.9501760005950928) (1240,2.948070764541626) (1214,2.856520414352417) (457,2.8501110076904297)* (1617,2.849003791809082) (3578,2.848459243774414) (50,2.7736449241638184)
79742: (1196,2.5308260917663574) (260,2.529569625854492) (480,2.5204930305480957) (2571,2.4805567264556885) (589,2.4756460189819336) (1210,2.4737071990966797) (1580,2.3960697650909424) (1270,2.395864963531494) (2916,2.3934102058410645) (2628,2.391866683959961) (2028,2.369072437286377) (110,2.3607773780822754) (2762,2.3424510955810547) (1197,2.33388090133667) (593,2.3073620796203613) (1198,2.2810187339782715) (2716,2.280703544616699) (1265,2.263975143432617) (356,2.2624590396881104) (1097,2.2512362003326416)
83719: (260,2.359987497329712) (1210,2.2827959060668945) (480,2.269906520843506) (589,2.256640911102295) (2571,2.245046615600586) (1270,2.230833053588867) (593,2.1888680458068848) (1197,2.180225372314453) (2028,2.1778206825256348) (608,2.1652445793151855) (110,2.1619510650634766) (2762,2.1569576263427734) (1198,2.154648542404175) (1580,2.145301342010498) (2628,2.12843656539917) (2916,2.127319812774658) (1097,2.1124258041381836) (2396,2.1116020679473877) (1265,2.109055995941162) (296,2.0831546783447266)
84093: (1196,3.3186821937561035) (2858,3.3101770877838135) (260,3.289158821105957) (1210,3.1719415187835693) (589,3.1277008056640625) (2571,3.106743097305298) (608,3.0459070205688477) (2762,2.99753999710083) (1580,2.956770896911621) (2396,2.952986240386963) (1097,2.9499893188476562) (2628,2.9302899837493896) (296,2.9159414768218994) (1240,2.885993242263794) (2716,2.8726110458374023) (527,2.857789993286133) (318,2.836029529571533) (1617,2.835422992706299) (1214,2.810056209564209) (858,2.8031017780303955)
84017: (1196,3.089125633239746) (2858,3.0805211067199707) (589,2.910374164581299)* (2571,2.888786554336548)* (593,2.8531270027160645) (608,2.838475227355957) (1197,2.832242727279663) (2028,2.81540584564209) (110,2.7914175987243652) (2762,2.7884573936462402) (1265,2.737215280532837) (296,2.7154133319854736) (356,2.6795125007629395) (2716,2.674835681915283) (527,2.6596007347106934) (1,2.6448099613189697) (1617,2.6434359550476074) (318,2.640437602996826) (1214,2.6204023361206055) (858,2.615009069442749)
